review_id,sku_id,customer_id,rating,review_text,review_title,sentiment_score,review_date,verified_purchase,image_uploaded
REV00002414,SKU00240,CUST00620,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Dinnerware,0.919,2025-11-14 00:03:18.000000,True,False
REV00002415,SKU00318,CUST00620,5,Excellent quality and very comfortable. Highly recommend!,Excellent Duvets,1.0,2026-03-16 21:57:07.515841,True,False
REV00002416,SKU00188,CUST00621,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Sculptures,0.867,2024-07-04 05:42:29.000000,True,False
REV00002417,SKU00086,CUST00621,5,Excellent quality and very comfortable. Highly recommend!,Perfect Chandeliers,0.969,2024-06-27 05:42:29.000000,True,False
REV00002418,SKU00359,CUST00621,4,Excellent quality and very comfortable. Highly recommend!,Perfect Towels,0.612,2024-12-31 21:27:21.000000,True,False
REV00002419,SKU00374,CUST00622,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Bath Mats,0.831,2025-08-11 13:29:38.000000,True,False
REV00002420,SKU00200,CUST00622,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Throw Pillows,1.0,2025-07-16 13:29:38.000000,True,False
REV00002421,SKU00218,CUST00622,4,Great value for the price. Looks much more expensive than it actually was.,Love this Curtains,0.604,2025-07-26 13:29:38.000000,True,False
REV00002422,SKU00091,CUST00622,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Chandeliers,0.818,2025-02-13 00:14:33.000000,True,True
REV00002423,SKU00079,CUST00622,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Bookshelves,0.923,2025-09-21 06:00:54.000000,True,False
REV00002424,SKU00113,CUST00622,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Table Lamps,0.476,2025-10-07 06:00:54.000000,True,False
REV00002425,SKU00048,CUST00622,5,Excellent quality and very comfortable. Highly recommend!,Perfect Desks,1.0,2025-02-06 13:40:41.000000,True,False
REV00002426,SKU00018,CUST00622,4,Absolutely gorgeous! The photos don't do it justice.,Excellent Dining Tables,0.345,2025-01-21 13:40:41.000000,True,True
REV00002427,SKU00071,CUST00622,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Bookshelves,1.0,2025-01-21 13:40:41.000000,True,False
REV00002428,SKU00330,CUST00622,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Pillows,1.0,2024-08-14 16:40:47.000000,True,True
REV00002429,SKU00176,CUST00622,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Vases,0.925,2025-09-23 22:18:23.000000,True,False
REV00002430,SKU00172,CUST00622,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Vases,1.0,2025-10-03 22:18:23.000000,True,False
REV00002431,SKU00162,CUST00623,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Wall Art,0.949,2026-02-02 07:20:47.000000,True,False
REV00002432,SKU00374,CUST00623,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Bath Mats,1.0,2025-12-16 06:11:21.000000,True,False
REV00002433,SKU00283,CUST00624,4,Worth every penny. You can tell it's quality materials and well-made.,Excellent Barware,0.484,2026-03-30 21:57:07.530165,True,True
REV00002434,SKU00043,CUST00624,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Beds,0.932,2025-06-15 07:06:52.000000,True,False
REV00002435,SKU00070,CUST00625,5,Absolutely gorgeous! The photos don't do it justice.,Love this Bookshelves,1.0,2025-10-05 05:12:24.000000,True,False
REV00002436,SKU00082,CUST00625,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Chandeliers,1.0,2025-09-15 05:12:24.000000,True,False
REV00002437,SKU00084,CUST00626,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Chandeliers,0.661,2025-10-09 04:38:16.000000,True,False
REV00002438,SKU00026,CUST00626,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Chairs,0.916,2025-03-26 07:17:53.000000,True,False
REV00002439,SKU00005,CUST00626,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Sofas,0.825,2025-01-26 11:23:45.000000,True,False
REV00002440,SKU00313,CUST00626,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Sheets,1.0,2025-01-28 11:23:45.000000,True,False
REV00002441,SKU00188,CUST00627,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Sculptures,0.854,2025-01-28 01:44:30.000000,True,False
REV00002442,SKU00269,CUST00627,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Small Appliances,0.822,2024-12-17 08:06:44.000000,True,False
REV00002443,SKU00302,CUST00628,5,Absolutely gorgeous! The photos don't do it justice.,Love this Bakeware,0.875,2024-09-10 10:46:32.000000,True,False
REV00002444,SKU00059,CUST00629,4,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Coffee Tables,0.463,2025-01-24 20:47:02.000000,True,False
REV00002445,SKU00351,CUST00629,5,Excellent quality and very comfortable. Highly recommend!,Perfect Mattress Toppers,1.0,2025-12-11 12:37:05.000000,True,False
REV00002446,SKU00378,CUST00629,4,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Bath Mats,0.58,2025-05-08 03:10:42.000000,True,False
REV00002447,SKU00005,CUST00630,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Sofas,0.888,2024-10-14 13:40:06.000000,True,False
REV00002448,SKU00076,CUST00630,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Bookshelves,1.0,2024-10-25 09:29:59.000000,True,False
REV00002449,SKU00382,CUST00630,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Shower Curtains,1.0,2024-11-16 09:29:59.000000,True,False
REV00002450,SKU00040,CUST00630,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Beds,0.369,2024-08-06 06:50:07.000000,True,True
REV00002451,SKU00229,CUST00630,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Curtains,1.0,2024-09-10 18:49:07.000000,True,False
REV00002452,SKU00383,CUST00630,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Shower Curtains,1.0,2024-09-23 18:49:07.000000,True,False
REV00002453,SKU00028,CUST00630,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Chairs,1.0,2024-09-18 18:49:07.000000,True,False
REV00002454,SKU00365,CUST00631,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Towels,0.881,2024-07-03 08:53:34.000000,True,True
REV00002455,SKU00060,CUST00631,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Coffee Tables,1.0,2024-07-01 08:53:34.000000,True,False
REV00002456,SKU00388,CUST00632,5,Excellent quality and very comfortable. Highly recommend!,Excellent Shower Curtains,0.807,2026-03-09 07:43:02.000000,True,False
REV00002457,SKU00133,CUST00632,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sconces,0.303,2026-01-21 14:03:22.000000,True,False
REV00002458,SKU00345,CUST00632,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Mattress Toppers,0.476,2026-01-13 14:03:22.000000,True,False
REV00002459,SKU00254,CUST00632,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Cutlery,0.943,2024-07-24 23:49:54.000000,True,False
REV00002460,SKU00295,CUST00632,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Bakeware,0.934,2024-07-21 23:49:54.000000,True,False
REV00002461,SKU00164,CUST00633,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Wall Art,1.0,2025-11-24 03:45:12.000000,True,False
REV00002462,SKU00150,CUST00633,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Mirrors,0.918,2025-11-20 03:45:12.000000,True,False
REV00002463,SKU00392,CUST00633,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Shower Curtains,1.0,2026-03-23 19:27:39.000000,True,False
REV00002464,SKU00199,CUST00633,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Throw Pillows,0.853,2025-07-08 09:41:32.000000,True,False
REV00002465,SKU00167,CUST00633,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Vases,0.97,2025-06-11 09:41:32.000000,True,True
REV00002466,SKU00257,CUST00633,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Cutlery,1.0,2024-05-17 18:05:44.000000,True,False
REV00002467,SKU00264,CUST00634,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Small Appliances,1.0,2025-09-21 13:41:12.000000,True,False
REV00002468,SKU00314,CUST00634,4,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Sheets,0.629,2025-10-10 13:41:12.000000,True,False
REV00002469,SKU00092,CUST00634,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Chandeliers,0.979,2025-10-04 13:41:12.000000,True,False
REV00002470,SKU00123,CUST00634,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Sconces,0.592,2025-10-22 13:41:12.000000,True,False
REV00002471,SKU00124,CUST00634,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Sconces,1.0,2025-01-27 00:10:27.000000,True,True
REV00002472,SKU00282,CUST00634,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Barware,0.927,2026-03-16 03:34:36.000000,True,True
REV00002473,SKU00165,CUST00634,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Wall Art,0.943,2026-03-25 03:34:36.000000,True,False
REV00002474,SKU00152,CUST00634,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Mirrors,1.0,2026-03-18 03:34:36.000000,True,False
REV00002475,SKU00255,CUST00634,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Cutlery,0.969,2025-12-13 15:26:25.000000,True,False
REV00002476,SKU00327,CUST00636,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Pillows,1.0,2025-09-02 07:54:43.000000,True,False
REV00002477,SKU00156,CUST00636,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Wall Art,1.0,2024-08-24 05:54:40.000000,True,True
REV00002478,SKU00390,CUST00636,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Shower Curtains,1.0,2024-08-24 05:54:40.000000,True,False
REV00002479,SKU00052,CUST00636,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Desks,0.861,2024-09-11 10:56:19.000000,True,False
REV00002480,SKU00319,CUST00636,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Duvets,1.0,2024-08-26 10:56:19.000000,True,False
REV00002481,SKU00305,CUST00637,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Sheets,1.0,2024-09-17 21:38:40.000000,True,False
REV00002482,SKU00349,CUST00637,5,Great value for the price. Looks much more expensive than it actually was.,Love this Mattress Toppers,0.922,2026-02-24 03:49:35.000000,True,False
REV00002483,SKU00124,CUST00637,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Sconces,0.995,2025-10-25 14:00:36.000000,True,False
REV00002484,SKU00173,CUST00638,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Vases,1.0,2026-01-30 20:05:57.000000,True,False
REV00002485,SKU00097,CUST00639,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Floor Lamps,1.0,2026-04-05 13:09:30.000000,True,True
REV00002486,SKU00178,CUST00639,5,Absolutely gorgeous! The photos don't do it justice.,Love this Vases,1.0,2026-03-22 21:57:07.572667,True,False
REV00002487,SKU00113,CUST00639,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Table Lamps,0.67,2024-10-02 00:18:18.000000,True,False
REV00002488,SKU00015,CUST00639,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Dining Tables,0.998,2024-09-30 00:18:18.000000,True,False
REV00002489,SKU00114,CUST00639,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Pendants,1.0,2024-09-16 00:18:18.000000,True,True
REV00002490,SKU00254,CUST00639,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Cutlery,0.803,2025-11-05 14:15:24.000000,True,False
REV00002491,SKU00363,CUST00639,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Towels,0.977,2025-03-31 09:15:18.000000,True,False
REV00002492,SKU00224,CUST00639,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Curtains,1.0,2025-04-30 09:15:18.000000,True,False
REV00002493,SKU00409,CUST00640,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Robes,0.951,2025-03-26 13:23:27.000000,True,False
REV00002494,SKU00268,CUST00640,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Small Appliances,0.371,2025-02-21 09:27:52.000000,True,False
REV00002495,SKU00065,CUST00640,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Coffee Tables,0.948,2025-11-24 08:28:50.000000,True,False
REV00002496,SKU00187,CUST00640,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sculptures,1.0,2024-11-24 22:18:54.000000,True,False
REV00002497,SKU00376,CUST00640,5,Absolutely gorgeous! The photos don't do it justice.,Love this Bath Mats,1.0,2025-04-25 10:53:43.000000,True,False
REV00002498,SKU00081,CUST00642,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Chandeliers,0.872,2024-12-10 17:52:22.000000,True,False
REV00002499,SKU00150,CUST00642,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Mirrors,1.0,2024-12-02 17:52:22.000000,True,False
REV00002500,SKU00406,CUST00643,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Robes,0.826,2025-11-21 20:09:48.000000,True,False
REV00002501,SKU00178,CUST00644,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Vases,0.656,2026-01-08 05:31:44.000000,True,False
REV00002502,SKU00111,CUST00644,4,Worth every penny. You can tell it's quality materials and well-made.,Love this Table Lamps,0.425,2026-01-13 05:31:44.000000,True,True
REV00002503,SKU00380,CUST00644,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Bath Mats,1.0,2025-12-25 05:31:44.000000,True,True
REV00002504,SKU00173,CUST00644,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Vases,1.0,2025-12-21 05:31:44.000000,True,True
REV00002505,SKU00091,CUST00644,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Chandeliers,0.802,2025-04-11 03:03:18.000000,True,False
REV00002506,SKU00011,CUST00644,4,Excellent quality and very comfortable. Highly recommend!,Beautiful Sofas,0.478,2024-11-07 04:33:44.000000,True,False
REV00002507,SKU00174,CUST00644,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Vases,0.817,2024-11-27 04:33:44.000000,True,False
REV00002508,SKU00152,CUST00645,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Mirrors,1.0,2024-11-05 04:51:19.000000,True,False
REV00002509,SKU00231,CUST00645,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Cookware,1.0,2024-10-22 04:51:19.000000,True,False
REV00002510,SKU00158,CUST00645,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Wall Art,1.0,2024-11-11 04:51:19.000000,True,False
REV00002511,SKU00092,CUST00646,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Chandeliers,0.418,2026-01-16 16:09:08.000000,True,True
REV00002512,SKU00092,CUST00646,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Chandeliers,0.32,2025-05-09 17:30:57.000000,True,False
REV00002513,SKU00158,CUST00646,5,Excellent quality and very comfortable. Highly recommend!,Perfect Wall Art,1.0,2025-05-06 17:30:57.000000,True,False
REV00002514,SKU00112,CUST00646,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Table Lamps,1.0,2026-03-25 13:44:03.000000,True,False
REV00002515,SKU00027,CUST00646,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Chairs,1.0,2026-03-06 02:04:24.000000,True,True
REV00002516,SKU00031,CUST00646,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Chairs,0.995,2026-02-08 02:04:24.000000,True,False
REV00002517,SKU00171,CUST00647,5,Absolutely gorgeous! The photos don't do it justice.,Love this Vases,1.0,2024-10-25 03:09:18.000000,True,False
REV00002518,SKU00344,CUST00647,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Mattress Toppers,0.873,2024-09-21 03:09:18.000000,True,False
REV00002519,SKU00313,CUST00648,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Sheets,0.839,2025-01-31 03:29:01.000000,True,False
REV00002520,SKU00414,CUST00649,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Robes,0.882,2025-09-28 06:59:13.000000,True,False
REV00002521,SKU00396,CUST00649,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Bath Accessories,0.923,2025-11-02 06:59:13.000000,True,False
REV00002522,SKU00234,CUST00650,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Cookware,0.876,2025-04-12 15:45:44.000000,True,False
REV00002523,SKU00397,CUST00650,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Bath Accessories,0.808,2026-01-14 01:48:20.000000,True,False
REV00002524,SKU00292,CUST00650,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Bakeware,1.0,2025-12-24 19:42:53.000000,True,True
REV00002525,SKU00070,CUST00650,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Bookshelves,1.0,2025-12-17 19:42:53.000000,True,False
REV00002526,SKU00193,CUST00650,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Throw Pillows,0.852,2025-12-22 19:42:53.000000,True,False
REV00002527,SKU00127,CUST00650,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Sconces,0.933,2025-03-22 01:02:58.000000,True,False
REV00002528,SKU00291,CUST00651,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Bakeware,0.926,2025-06-23 01:17:29.000000,True,False
REV00002529,SKU00277,CUST00651,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Barware,1.0,2025-06-27 02:59:40.000000,True,False
REV00002530,SKU00300,CUST00653,4,Absolutely gorgeous! The photos don't do it justice.,Love this Bakeware,0.354,2024-10-22 13:04:00.000000,True,False
REV00002531,SKU00030,CUST00653,5,Great value for the price. Looks much more expensive than it actually was.,Love this Chairs,0.811,2024-09-19 13:04:00.000000,True,False
REV00002532,SKU00169,CUST00653,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Vases,1.0,2026-01-24 18:59:09.000000,True,True
REV00002533,SKU00091,CUST00653,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Chandeliers,1.0,2026-02-07 18:59:09.000000,True,False
REV00002534,SKU00132,CUST00653,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Sconces,0.812,2026-02-08 18:59:09.000000,True,True
REV00002535,SKU00257,CUST00653,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Cutlery,1.0,2025-08-27 02:10:30.000000,True,False
REV00002536,SKU00099,CUST00653,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Floor Lamps,1.0,2025-09-05 02:10:30.000000,True,True
REV00002537,SKU00272,CUST00654,4,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Small Appliances,0.588,2026-03-14 12:22:00.000000,True,False
REV00002538,SKU00037,CUST00654,4,Really happy with this purchase. The color is rich and the material seems durable.,Love this Beds,0.465,2026-03-09 12:22:00.000000,True,False
REV00002539,SKU00158,CUST00654,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Wall Art,1.0,2024-11-12 14:49:44.000000,True,True
REV00002540,SKU00131,CUST00654,4,Great value for the price. Looks much more expensive than it actually was.,Beautiful Sconces,0.486,2024-11-09 14:49:44.000000,True,False
REV00002541,SKU00181,CUST00655,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Sculptures,0.957,2024-06-22 23:08:00.000000,True,False
REV00002542,SKU00043,CUST00655,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Beds,0.991,2024-06-17 23:08:00.000000,True,False
REV00002543,SKU00299,CUST00655,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Bakeware,0.937,2024-06-10 23:08:00.000000,True,False
REV00002544,SKU00105,CUST00655,4,Worth every penny. You can tell it's quality materials and well-made.,Love this Table Lamps,0.597,2024-06-09 23:08:00.000000,True,False
REV00002545,SKU00381,CUST00655,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Bath Mats,0.986,2025-09-04 10:52:29.000000,True,True
REV00002546,SKU00379,CUST00655,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Bath Mats,1.0,2025-05-24 17:17:25.000000,True,False
REV00002547,SKU00116,CUST00655,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Pendants,0.967,2026-04-05 09:09:08.000000,True,False
REV00002548,SKU00040,CUST00655,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Beds,0.571,2026-03-14 09:09:08.000000,True,False
REV00002549,SKU00185,CUST00655,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Sculptures,0.955,2026-04-04 09:09:08.000000,True,False
REV00002550,SKU00327,CUST00656,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Pillows,0.981,2025-02-23 18:19:35.000000,True,False
REV00002551,SKU00289,CUST00656,4,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Bakeware,0.489,2025-02-11 18:19:35.000000,True,False
REV00002552,SKU00143,CUST00656,4,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Outdoor Lighting,0.615,2025-06-23 03:49:12.000000,True,False
REV00002553,SKU00279,CUST00657,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Barware,0.804,2024-08-10 02:50:33.000000,True,False
REV00002554,SKU00149,CUST00658,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Mirrors,0.822,2026-02-18 11:00:22.000000,True,False
REV00002555,SKU00099,CUST00658,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Floor Lamps,0.958,2026-03-12 11:00:22.000000,True,False
REV00002556,SKU00320,CUST00658,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Duvets,0.802,2026-03-06 11:00:22.000000,True,False
REV00002557,SKU00315,CUST00658,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Duvets,1.0,2025-06-19 03:40:45.000000,True,True
REV00002558,SKU00140,CUST00658,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Outdoor Lighting,0.895,2026-03-21 13:18:59.000000,True,False
REV00002559,SKU00055,CUST00658,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Coffee Tables,1.0,2026-03-18 13:18:59.000000,True,False
REV00002560,SKU00149,CUST00658,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Mirrors,1.0,2026-03-08 13:18:59.000000,True,False
REV00002561,SKU00230,CUST00658,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Curtains,1.0,2026-02-20 13:18:59.000000,True,False
REV00002562,SKU00309,CUST00658,5,Excellent quality and very comfortable. Highly recommend!,Perfect Sheets,1.0,2026-02-23 13:18:59.000000,True,False
REV00002563,SKU00410,CUST00659,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Robes,0.492,2024-07-26 13:58:37.000000,True,False
REV00002564,SKU00405,CUST00660,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Bath Accessories,1.0,2024-09-03 22:52:11.000000,True,False
REV00002565,SKU00245,CUST00661,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Dinnerware,0.894,2024-12-16 07:37:47.000000,True,False
REV00002566,SKU00368,CUST00661,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Towels,0.925,2024-12-14 07:37:47.000000,True,False
REV00002567,SKU00027,CUST00661,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Chairs,1.0,2024-12-07 07:37:47.000000,True,False
REV00002568,SKU00136,CUST00661,5,Great value for the price. Looks much more expensive than it actually was.,Love this Sconces,1.0,2025-04-09 10:20:55.000000,True,False
REV00002569,SKU00249,CUST00661,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Cutlery,0.839,2025-05-09 10:20:55.000000,True,True
REV00002570,SKU00340,CUST00661,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Blankets,0.858,2026-04-05 21:57:07.635787,True,False
REV00002571,SKU00072,CUST00662,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Bookshelves,0.853,2025-05-28 04:01:12.000000,True,True
REV00002572,SKU00078,CUST00662,5,Absolutely gorgeous! The photos don't do it justice.,Love this Bookshelves,0.875,2024-09-04 21:12:33.000000,True,True
REV00002573,SKU00368,CUST00662,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Towels,1.0,2025-03-31 05:30:39.000000,True,True
REV00002574,SKU00147,CUST00663,5,Great value for the price. Looks much more expensive than it actually was.,Love this Mirrors,1.0,2026-03-16 21:57:07.638989,True,False
REV00002575,SKU00390,CUST00663,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Shower Curtains,1.0,2026-04-02 21:57:07.639748,True,False
REV00002576,SKU00393,CUST00663,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Shower Curtains,0.933,2026-02-11 18:53:00.000000,True,False
REV00002577,SKU00307,CUST00663,2,The color is completely off from what's shown online. Already breaking after 3 months of light use. Would not recommend.,Not worth it Sheets,-0.389,2026-02-12 18:53:00.000000,True,False
REV00002578,SKU00345,CUST00663,4,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Mattress Toppers,0.466,2025-04-21 20:03:59.000000,True,False
REV00002579,SKU00038,CUST00664,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Beds,1.0,2026-03-30 21:57:07.643695,True,False
REV00002580,SKU00227,CUST00664,4,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Curtains,0.331,2026-04-02 13:07:32.000000,True,False
REV00002581,SKU00251,CUST00664,5,Excellent quality and very comfortable. Highly recommend!,Perfect Cutlery,1.0,2025-02-03 23:10:10.000000,True,True
REV00002582,SKU00008,CUST00664,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Sofas,0.93,2026-03-15 21:57:07.645910,True,False
REV00002583,SKU00260,CUST00665,5,Excellent quality and very comfortable. Highly recommend!,Love this Cutlery,1.0,2024-05-21 03:35:59.000000,True,False
REV00002584,SKU00303,CUST00666,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Sheets,1.0,2025-03-22 16:40:13.000000,True,False
REV00002585,SKU00134,CUST00666,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Sconces,0.335,2024-06-30 19:12:42.000000,True,True
