sku_id,product_name,category,sub_category,brand,price,material,color,finish,dimensions,weight,style,description_text,image_url,Launch_date
SKU00306,Williams Sonoma Custom Sheet,Bedding,Sheets,Williams Sonoma,48.47,Rattan,White | Natural,Matte,54x37x6 inches,6.8,Minimalist | Rustic,Expertly crafted sheets that brings sophistication to your home. Available in white.,https://example.com/images/00306.jpg,2025-01-25
SKU00307,Mark & Graham Luxury Sheet,Bedding,Sheets,Mark & Graham,628.16,Wool,Gray | Gold,Polished,48x47x37 inches,142.8,Art Deco,Elegant design meets functionality in this Mark & Graham piece. Features polished finish and durable construction.,https://example.com/images/00307.jpg,2026-03-26
SKU00308,Mark & Graham Custom Sheet,Bedding,Sheets,Mark & Graham,243.23,Rattan | Wood,Beige | Oak,Powder Coated,37x48x36 inches,93.6,Contemporary,Elegant design meets functionality in this Mark & Graham piece. Features powder coated finish and durable construction.,https://example.com/images/00308.jpg,2025-08-19
SKU00309,Rejuvenation Artisan Sheet,Bedding,Sheets,Rejuvenation,75.96,Silk,Charcoal,Polished,15x30x19 inches,106.9,Farmhouse | Industrial,Elegant design meets functionality in this Rejuvenation piece. Features polished finish and durable construction.,https://example.com/images/00309.jpg,2026-01-31
SKU00310,West Elm Premium Sheet,Bedding,Sheets,West Elm,480.23,Porcelain | Brass,Charcoal,Brushed,27x30x26 inches,40.9,Farmhouse,Elegant design meets functionality in this West Elm piece. Features brushed finish and durable construction.,https://example.com/images/00310.jpg,2025-05-04
SKU00311,Pottery Barn Classic Sheet,Bedding,Sheets,Pottery Barn,75.18,Porcelain,Gold,Textured,11x57x28 inches,133.1,Modern,Elegant design meets functionality in this Pottery Barn piece. Features textured finish and durable construction.,https://example.com/images/00311.jpg,2023-12-05
SKU00312,Rejuvenation Premium Sheet,Bedding,Sheets,Rejuvenation,175.94,Metal | Brass,Beige | Gold,Distressed,58x73x26 inches,131.3,Glam,Elegant design meets functionality in this Rejuvenation piece. Features distressed finish and durable construction.,https://example.com/images/00312.jpg,2024-01-28
SKU00313,Pottery Barn Artisan Sheet,Bedding,Sheets,Pottery Barn,29.07,Wood,Charcoal | Cream,Textured,23x18x30 inches,73.3,Contemporary,Beautiful contemporary sheets crafted with premium materials. Perfect addition to any home.,https://example.com/images/00313.jpg,2024-07-12
SKU00314,Mark & Graham Luxury Sheet,Bedding,Sheets,Mark & Graham,319.97,Acrylic | Cotton,Ivory,Brushed,58x41x25 inches,143.2,Rustic | Minimalist,Expertly crafted sheets that brings sophistication to your home. Available in ivory.,https://example.com/images/00314.jpg,2024-03-12
SKU00315,Mark & Graham Luxury Duvet,Bedding,Duvets,Mark & Graham,74.71,Leather | Porcelain,Navy | Charcoal,Glossy,49x39x9 inches,106.8,Glam | Farmhouse,Expertly crafted duvets that brings sophistication to your home. Available in navy.,https://example.com/images/00315.jpg,2023-07-08
SKU00316,Rejuvenation Essential Duvet,Bedding,Duvets,Rejuvenation,147.52,Wool,Red,Brushed,62x52x12 inches,136.5,Coastal | Mid-Century,Elegant design meets functionality in this Rejuvenation piece. Features brushed finish and durable construction.,https://example.com/images/00316.jpg,2025-09-24
SKU00317,West Elm Premium Duvet,Bedding,Duvets,West Elm,119.81,Wood | Leather,Black | Blue,Matte,29x42x39 inches,77.4,Bohemian | Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00317.jpg,2025-07-29
SKU00318,West Elm Luxury Duvet,Bedding,Duvets,West Elm,98.22,Marble | Metal,Walnut,Powder Coated,56x53x33 inches,122.4,Mid-Century | Scandinavian,Expertly crafted duvets that brings sophistication to your home. Available in walnut.,https://example.com/images/00318.jpg,2023-07-12
SKU00319,Williams Sonoma Essential Duvet,Bedding,Duvets,Williams Sonoma,103.27,Concrete | Wool,Red,Powder Coated,20x10x17 inches,98.5,Art Deco,Elegant design meets functionality in this Williams Sonoma piece. Features powder coated finish and durable construction.,https://example.com/images/00319.jpg,2024-08-08
SKU00320,Rejuvenation Artisan Duvet,Bedding,Duvets,Rejuvenation,83.19,Metal,Navy | Black,Polished,57x40x38 inches,104.3,Rustic,Timeless bedding essential that combines style with practicality. Made from high-quality metal.,https://example.com/images/00320.jpg,2023-07-06
SKU00321,Mark & Graham Signature Duvet,Bedding,Duvets,Mark & Graham,35.85,Wool,Blue | Beige,Powder Coated,32x55x34 inches,11.5,Glam,Beautiful glam duvets crafted with premium materials. Perfect addition to any home.,https://example.com/images/00321.jpg,2023-06-25
SKU00322,West Elm Modern Duvet,Bedding,Duvets,West Elm,335.74,Glass,Black,Matte,16x49x28 inches,28.9,Industrial,Beautiful industrial duvets crafted with premium materials. Perfect addition to any home.,https://example.com/images/00322.jpg,2025-10-02
SKU00323,Mark & Graham Classic Pillow,Bedding,Pillows,Mark & Graham,56.2,Leather | Linen,Blue | Bronze,Distressed,63x47x21 inches,8.6,Farmhouse,Expertly crafted pillows that brings sophistication to your home. Available in blue.,https://example.com/images/00323.jpg,2025-04-18
SKU00324,West Elm Artisan Pillow,Bedding,Pillows,West Elm,207.01,Bamboo,Charcoal | Bronze,Antique,13x19x13 inches,132.3,Industrial,Timeless bedding essential that combines style with practicality. Made from high-quality bamboo.,https://example.com/images/00324.jpg,2025-05-29
SKU00325,Rejuvenation Premium Pillow,Bedding,Pillows,Rejuvenation,11.83,Wool | Acrylic,Walnut,Powder Coated,52x42x18 inches,36.6,Traditional | Coastal,Expertly crafted pillows that brings sophistication to your home. Available in walnut.,https://example.com/images/00325.jpg,2025-07-12
SKU00326,West Elm Custom Pillow,Bedding,Pillows,West Elm,116.37,Linen | Ceramic,Natural,Satin,63x48x11 inches,32.9,Minimalist | Farmhouse,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00326.jpg,2023-12-09
SKU00327,Rejuvenation Luxury Pillow,Bedding,Pillows,Rejuvenation,316.83,Wood | Bamboo,Green | Black,Powder Coated,48x10x28 inches,68.5,Coastal,Timeless bedding essential that combines style with practicality. Made from high-quality wood.,https://example.com/images/00327.jpg,2023-07-06
SKU00328,Rejuvenation Luxury Pillow,Bedding,Pillows,Rejuvenation,171.02,Marble,Natural | Gray,Glossy,38x45x11 inches,148.1,Minimalist | Glam,Beautiful minimalist pillows crafted with premium materials. Perfect addition to any home.,https://example.com/images/00328.jpg,2025-06-05
SKU00329,West Elm Artisan Pillow,Bedding,Pillows,West Elm,186.73,Ceramic,Brown | Bronze,Antique,62x41x36 inches,3.8,Transitional | Bohemian,Expertly crafted pillows that brings sophistication to your home. Available in brown.,https://example.com/images/00329.jpg,2023-08-11
SKU00330,West Elm Essential Pillow,Bedding,Pillows,West Elm,147.52,Rattan,Black,Matte,60x54x30 inches,124.5,Coastal | Contemporary,Timeless bedding essential that combines style with practicality. Made from high-quality rattan.,https://example.com/images/00330.jpg,2024-01-22
SKU00331,Mark & Graham Modern Pillow,Bedding,Pillows,Mark & Graham,58.16,Linen | Wood,Silver | Brown,Polished,18x29x22 inches,116.0,Traditional | Art Deco,Elegant design meets functionality in this Mark & Graham piece. Features polished finish and durable construction.,https://example.com/images/00331.jpg,2023-07-24
SKU00332,Mark & Graham Signature Blanket,Bedding,Blankets,Mark & Graham,100.65,Brass,Ivory,Antique,57x25x11 inches,50.9,Art Deco | Industrial,Expertly crafted blankets that brings sophistication to your home. Available in ivory.,https://example.com/images/00332.jpg,2025-10-19
SKU00333,Pottery Barn Premium Blanket,Bedding,Blankets,Pottery Barn,228.71,Silk | Porcelain,Black,Satin,50x54x11 inches,29.2,Glam,Elegant design meets functionality in this Pottery Barn piece. Features satin finish and durable construction.,https://example.com/images/00333.jpg,2023-07-23
SKU00334,Williams Sonoma Luxury Blanket,Bedding,Blankets,Williams Sonoma,111.22,Porcelain | Ceramic,Charcoal,Glossy,66x13x15 inches,149.2,Coastal,Elegant design meets functionality in this Williams Sonoma piece. Features glossy finish and durable construction.,https://example.com/images/00334.jpg,2026-02-20
SKU00335,Rejuvenation Custom Blanket,Bedding,Blankets,Rejuvenation,305.21,Acrylic | Linen,Natural,Lacquered,30x46x11 inches,93.0,Transitional | Modern,Expertly crafted blankets that brings sophistication to your home. Available in natural.,https://example.com/images/00335.jpg,2024-04-08
SKU00336,Rejuvenation Luxury Blanket,Bedding,Blankets,Rejuvenation,118.99,Porcelain | Velvet,Red | Silver,Glossy,48x60x23 inches,60.0,Coastal | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00336.jpg,2024-12-26
SKU00337,Mark & Graham Classic Blanket,Bedding,Blankets,Mark & Graham,216.64,Cotton | Glass,Gold,Distressed,78x17x36 inches,133.4,Mid-Century,Elegant design meets functionality in this Mark & Graham piece. Features distressed finish and durable construction.,https://example.com/images/00337.jpg,2023-10-12
SKU00338,Mark & Graham Premium Blanket,Bedding,Blankets,Mark & Graham,719.56,Metal | Silk,Blue | Red,Glossy,68x61x8 inches,144.0,Contemporary | Rustic,Timeless bedding essential that combines style with practicality. Made from high-quality metal.,https://example.com/images/00338.jpg,2025-09-09
SKU00339,Williams Sonoma Custom Blanket,Bedding,Blankets,Williams Sonoma,28.4,Metal | Rattan,Silver,Antique,69x21x20 inches,119.6,Minimalist | Modern,Beautiful minimalist blankets crafted with premium materials. Perfect addition to any home.,https://example.com/images/00339.jpg,2024-04-25
SKU00340,West Elm Modern Blanket,Bedding,Blankets,West Elm,187.51,Brass | Porcelain,Natural,Lacquered,44x49x26 inches,49.1,Industrial,Expertly crafted blankets that brings sophistication to your home. Available in natural.,https://example.com/images/00340.jpg,2025-09-24
SKU00341,West Elm Modern Blanket,Bedding,Blankets,West Elm,230.25,Silk,Walnut | Brown,Lacquered,73x43x38 inches,69.0,Minimalist | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00341.jpg,2025-10-18
SKU00342,West Elm Essential Blanket,Bedding,Blankets,West Elm,62.53,Glass,Red | Gray,Glossy,78x67x17 inches,63.9,Traditional | Coastal,Beautiful traditional blankets crafted with premium materials. Perfect addition to any home.,https://example.com/images/00342.jpg,2023-06-09
SKU00343,Mark & Graham Signature Blanket,Bedding,Blankets,Mark & Graham,158.68,Porcelain,Walnut | Beige,Brushed,44x63x38 inches,39.2,Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00343.jpg,2025-11-26
SKU00344,Williams Sonoma Premium Mattress Topper,Bedding,Mattress Toppers,Williams Sonoma,150.8,Silk,Cream | Gray,Powder Coated,17x58x28 inches,10.2,Farmhouse | Modern,Beautiful farmhouse mattress toppers crafted with premium materials. Perfect addition to any home.,https://example.com/images/00344.jpg,2023-08-14
SKU00345,Pottery Barn Modern Mattress Topper,Bedding,Mattress Toppers,Pottery Barn,93.09,Silk | Rattan,Ivory | Cream,Glossy,27x25x29 inches,71.5,Scandinavian | Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00345.jpg,2025-01-19
SKU00346,Rejuvenation Essential Mattress Topper,Bedding,Mattress Toppers,Rejuvenation,153.65,Brass | Bamboo,Navy,Satin,19x77x35 inches,42.5,Transitional | Mid-Century,Elegant design meets functionality in this Rejuvenation piece. Features satin finish and durable construction.,https://example.com/images/00346.jpg,2026-01-24
SKU00347,Pottery Barn Luxury Mattress Topper,Bedding,Mattress Toppers,Pottery Barn,559.94,Bamboo | Stainless Steel,Charcoal,Lacquered,77x59x29 inches,118.3,Contemporary,Beautiful contemporary mattress toppers crafted with premium materials. Perfect addition to any home.,https://example.com/images/00347.jpg,2025-10-01
SKU00348,West Elm Modern Mattress Topper,Bedding,Mattress Toppers,West Elm,131.81,Wool,Silver,Distressed,20x20x30 inches,79.9,Rustic | Minimalist,Elegant design meets functionality in this West Elm piece. Features distressed finish and durable construction.,https://example.com/images/00348.jpg,2025-09-03
SKU00349,Mark & Graham Essential Mattress Topper,Bedding,Mattress Toppers,Mark & Graham,249.93,Metal | Wood,Blue | Beige,Textured,24x68x13 inches,85.7,Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00349.jpg,2025-06-29
SKU00350,West Elm Classic Mattress Topper,Bedding,Mattress Toppers,West Elm,177.83,Ceramic | Porcelain,Blue | Gray,Satin,34x25x29 inches,147.6,Traditional | Mid-Century,Expertly crafted mattress toppers that brings sophistication to your home. Available in blue.,https://example.com/images/00350.jpg,2024-08-12
SKU00351,West Elm Artisan Mattress Topper,Bedding,Mattress Toppers,West Elm,50.46,Leather | Velvet,Green,Glossy,35x47x39 inches,42.4,Industrial,Timeless bedding essential that combines style with practicality. Made from high-quality leather.,https://example.com/images/00351.jpg,2024-05-18
SKU00352,West Elm Custom Mattress Topper,Bedding,Mattress Toppers,West Elm,56.62,Linen,Blue,Antique,18x15x31 inches,108.1,Rustic,Expertly crafted mattress toppers that brings sophistication to your home. Available in blue.,https://example.com/images/00352.jpg,2024-02-20
SKU00353,West Elm Modern Mattress Topper,Bedding,Mattress Toppers,West Elm,179.47,Ceramic | Linen,Silver,Brushed,57x23x21 inches,8.1,Industrial | Farmhouse,Expertly crafted mattress toppers that brings sophistication to your home. Available in silver.,https://example.com/images/00353.jpg,2026-02-12
SKU00354,Williams Sonoma Signature Mattress Topper,Bedding,Mattress Toppers,Williams Sonoma,94.39,Ceramic | Wood,Gray | Green,Textured,53x63x38 inches,132.6,Bohemian | Contemporary,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00354.jpg,2024-08-09
SKU00355,Pottery Barn Signature Mattress Topper,Bedding,Mattress Toppers,Pottery Barn,34.7,Cotton | Stainless Steel,Gold | Green,Glossy,56x45x13 inches,122.8,Traditional | Scandinavian,Timeless bedding essential that combines style with practicality. Made from high-quality cotton.,https://example.com/images/00355.jpg,2024-04-13
SKU00356,Mark & Graham Essential Mattress Topper,Bedding,Mattress Toppers,Mark & Graham,182.14,Stainless Steel | Bamboo,Brown | Oak,Textured,16x55x32 inches,36.5,Bohemian,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00356.jpg,2024-05-25
SKU00357,Mark & Graham Classic Towel,Bath,Towels,Mark & Graham,784.28,Stainless Steel,Cream,Lacquered,66x50x33 inches,131.0,Mid-Century,Beautiful mid-century towels crafted with premium materials. Perfect addition to any home.,https://example.com/images/00357.jpg,2024-12-13
SKU00358,West Elm Custom Towel,Bath,Towels,West Elm,589.95,Marble,Natural,Matte,48x52x22 inches,31.8,Art Deco,Beautiful art deco towels crafted with premium materials. Perfect addition to any home.,https://example.com/images/00358.jpg,2023-10-29
SKU00359,Mark & Graham Modern Towel,Bath,Towels,Mark & Graham,52.77,Linen,White | Green,Satin,36x57x28 inches,20.0,Industrial | Traditional,Beautiful industrial towels crafted with premium materials. Perfect addition to any home.,https://example.com/images/00359.jpg,2026-02-15
SKU00360,West Elm Essential Towel,Bath,Towels,West Elm,323.13,Wool,Brown | Silver,Brushed,71x23x14 inches,81.9,Modern | Industrial,Expertly crafted towels that brings sophistication to your home. Available in brown.,https://example.com/images/00360.jpg,2026-01-05
SKU00361,Pottery Barn Artisan Towel,Bath,Towels,Pottery Barn,547.3,Acrylic,Blue,Lacquered,37x18x11 inches,118.8,Modern,Elegant design meets functionality in this Pottery Barn piece. Features lacquered finish and durable construction.,https://example.com/images/00361.jpg,2024-07-18
SKU00362,Pottery Barn Modern Towel,Bath,Towels,Pottery Barn,57.54,Leather | Brass,Walnut,Powder Coated,78x48x10 inches,12.8,Modern,Expertly crafted towels that brings sophistication to your home. Available in walnut.,https://example.com/images/00362.jpg,2025-03-19
SKU00363,Mark & Graham Modern Towel,Bath,Towels,Mark & Graham,92.16,Acrylic,Brown | Cream,Lacquered,15x23x10 inches,7.2,Scandinavian | Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00363.jpg,2024-08-12
SKU00364,West Elm Artisan Towel,Bath,Towels,West Elm,150.95,Concrete | Metal,Brown,Powder Coated,45x37x7 inches,6.0,Scandinavian | Contemporary,Expertly crafted towels that brings sophistication to your home. Available in brown.,https://example.com/images/00364.jpg,2023-07-30
SKU00365,Williams Sonoma Essential Towel,Bath,Towels,Williams Sonoma,114.83,Ceramic | Concrete,Silver,Polished,42x37x7 inches,121.9,Mid-Century | Contemporary,Elegant design meets functionality in this Williams Sonoma piece. Features polished finish and durable construction.,https://example.com/images/00365.jpg,2023-04-23
SKU00366,Mark & Graham Luxury Towel,Bath,Towels,Mark & Graham,80.62,Marble,Blue | Gray,Textured,51x51x36 inches,95.4,Traditional,Beautiful traditional towels crafted with premium materials. Perfect addition to any home.,https://example.com/images/00366.jpg,2025-03-20
SKU00367,Pottery Barn Custom Towel,Bath,Towels,Pottery Barn,140.76,Marble,Navy | Beige,Satin,43x60x33 inches,7.2,Rustic,Expertly crafted towels that brings sophistication to your home. Available in navy.,https://example.com/images/00367.jpg,2025-11-28
SKU00368,Williams Sonoma Modern Towel,Bath,Towels,Williams Sonoma,195.79,Porcelain,Beige | Cream,Satin,18x21x14 inches,23.3,Industrial,Expertly crafted towels that brings sophistication to your home. Available in beige.,https://example.com/images/00368.jpg,2025-08-30
SKU00369,Mark & Graham Custom Towel,Bath,Towels,Mark & Graham,271.35,Silk | Cotton,Oak,Distressed,29x63x5 inches,136.5,Glam | Art Deco,Elegant design meets functionality in this Mark & Graham piece. Features distressed finish and durable construction.,https://example.com/images/00369.jpg,2023-09-11
SKU00370,Mark & Graham Luxury Bath Mat,Bath,Bath Mats,Mark & Graham,68.29,Wool | Cotton,Silver | White,Satin,36x67x30 inches,98.1,Scandinavian,Expertly crafted bath mats that brings sophistication to your home. Available in silver.,https://example.com/images/00370.jpg,2023-07-31
SKU00371,Mark & Graham Modern Bath Mat,Bath,Bath Mats,Mark & Graham,515.61,Rattan,Brown,Matte,66x47x12 inches,133.9,Minimalist | Rustic,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00371.jpg,2025-07-22
SKU00372,Pottery Barn Luxury Bath Mat,Bath,Bath Mats,Pottery Barn,39.44,Stainless Steel,Red,Lacquered,37x68x26 inches,61.5,Traditional,Beautiful traditional bath mats crafted with premium materials. Perfect addition to any home.,https://example.com/images/00372.jpg,2024-03-05
SKU00373,Pottery Barn Signature Bath Mat,Bath,Bath Mats,Pottery Barn,66.6,Brass,White | Beige,Polished,46x69x16 inches,40.3,Coastal,Beautiful coastal bath mats crafted with premium materials. Perfect addition to any home.,https://example.com/images/00373.jpg,2025-06-02
SKU00374,Pottery Barn Classic Bath Mat,Bath,Bath Mats,Pottery Barn,92.87,Brass | Ceramic,Brown | White,Brushed,35x10x9 inches,97.7,Transitional | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00374.jpg,2024-05-24
SKU00375,Williams Sonoma Custom Bath Mat,Bath,Bath Mats,Williams Sonoma,232.31,Marble,Navy,Matte,70x35x34 inches,5.7,Mid-Century,Timeless bath essential that combines style with practicality. Made from high-quality marble.,https://example.com/images/00375.jpg,2023-10-31
SKU00376,West Elm Essential Bath Mat,Bath,Bath Mats,West Elm,133.11,Leather | Marble,Gray,Distressed,59x47x5 inches,143.5,Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00376.jpg,2024-10-02
SKU00377,Pottery Barn Premium Bath Mat,Bath,Bath Mats,Pottery Barn,375.33,Porcelain,Red,Satin,39x76x7 inches,89.0,Minimalist | Coastal,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00377.jpg,2023-07-24
SKU00378,Mark & Graham Signature Bath Mat,Bath,Bath Mats,Mark & Graham,282.36,Brass | Wood,Bronze,Antique,48x25x22 inches,71.7,Glam | Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00378.jpg,2024-04-22
SKU00379,Rejuvenation Custom Bath Mat,Bath,Bath Mats,Rejuvenation,774.21,Brass,Charcoal | Natural,Polished,51x14x34 inches,25.6,Bohemian | Transitional,Beautiful bohemian bath mats crafted with premium materials. Perfect addition to any home.,https://example.com/images/00379.jpg,2024-11-03
SKU00380,Williams Sonoma Signature Bath Mat,Bath,Bath Mats,Williams Sonoma,247.3,Linen | Concrete,Silver | Beige,Satin,62x69x25 inches,98.7,Farmhouse | Rustic,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00380.jpg,2024-06-24
SKU00381,Williams Sonoma Premium Bath Mat,Bath,Bath Mats,Williams Sonoma,135.31,Wool,Black | Silver,Polished,70x72x37 inches,23.1,Scandinavian | Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00381.jpg,2023-12-10
SKU00382,Rejuvenation Luxury Shower Curtain,Bath,Shower Curtains,Rejuvenation,145.58,Silk,Navy | White,Glossy,25x43x11 inches,139.7,Transitional | Coastal,Timeless bath essential that combines style with practicality. Made from high-quality silk.,https://example.com/images/00382.jpg,2025-02-17
SKU00383,Mark & Graham Custom Shower Curtain,Bath,Shower Curtains,Mark & Graham,34.11,Leather,Gold | Silver,Distressed,32x72x30 inches,114.9,Scandinavian | Farmhouse,Expertly crafted shower curtains that brings sophistication to your home. Available in gold.,https://example.com/images/00383.jpg,2025-07-30
SKU00384,West Elm Premium Shower Curtain,Bath,Shower Curtains,West Elm,93.96,Acrylic | Porcelain,Natural | White,Powder Coated,57x37x17 inches,37.6,Coastal,Beautiful coastal shower curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00384.jpg,2026-04-05
SKU00385,Williams Sonoma Premium Shower Curtain,Bath,Shower Curtains,Williams Sonoma,142.63,Porcelain,Oak,Textured,12x60x12 inches,12.5,Industrial | Minimalist,Timeless bath essential that combines style with practicality. Made from high-quality porcelain.,https://example.com/images/00385.jpg,2024-07-21
SKU00386,Rejuvenation Premium Shower Curtain,Bath,Shower Curtains,Rejuvenation,220.74,Silk,Navy | Black,Lacquered,67x57x29 inches,106.5,Industrial | Glam,Beautiful industrial shower curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00386.jpg,2025-11-14
SKU00387,Pottery Barn Essential Shower Curtain,Bath,Shower Curtains,Pottery Barn,107.07,Velvet | Acrylic,Bronze | Brown,Powder Coated,20x56x22 inches,146.8,Mid-Century,Beautiful mid-century shower curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00387.jpg,2026-01-18
SKU00388,Mark & Graham Signature Shower Curtain,Bath,Shower Curtains,Mark & Graham,265.26,Wood | Bamboo,Navy,Brushed,32x53x29 inches,115.5,Modern | Industrial,Beautiful modern shower curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00388.jpg,2025-07-08
SKU00389,Rejuvenation Artisan Shower Curtain,Bath,Shower Curtains,Rejuvenation,226.8,Cotton,Charcoal,Lacquered,54x44x25 inches,15.1,Farmhouse,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00389.jpg,2023-04-21
SKU00390,West Elm Modern Shower Curtain,Bath,Shower Curtains,West Elm,54.7,Marble,Bronze,Brushed,52x56x26 inches,37.4,Coastal | Transitional,Timeless bath essential that combines style with practicality. Made from high-quality marble.,https://example.com/images/00390.jpg,2026-02-09
SKU00391,West Elm Modern Shower Curtain,Bath,Shower Curtains,West Elm,353.35,Rattan,Gray | Navy,Lacquered,44x46x5 inches,69.7,Glam,Beautiful glam shower curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00391.jpg,2025-08-17
SKU00392,Rejuvenation Essential Shower Curtain,Bath,Shower Curtains,Rejuvenation,101.28,Ceramic,Blue | Green,Polished,72x35x35 inches,42.8,Art Deco | Bohemian,Expertly crafted shower curtains that brings sophistication to your home. Available in blue.,https://example.com/images/00392.jpg,2024-07-17
SKU00393,West Elm Signature Shower Curtain,Bath,Shower Curtains,West Elm,98.58,Rattan,Black,Glossy,36x19x37 inches,144.5,Coastal | Transitional,Expertly crafted shower curtains that brings sophistication to your home. Available in black.,https://example.com/images/00393.jpg,2026-02-02
SKU00394,Williams Sonoma Modern Shower Curtain,Bath,Shower Curtains,Williams Sonoma,275.78,Linen | Silk,Gray | Blue,Polished,16x60x7 inches,2.3,Coastal | Bohemian,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00394.jpg,2023-09-16
SKU00395,Rejuvenation Classic Shower Curtain,Bath,Shower Curtains,Rejuvenation,239.07,Marble,Gray,Powder Coated,72x74x19 inches,59.6,Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00395.jpg,2023-11-03
SKU00396,Pottery Barn Signature Bath Accessorie,Bath,Bath Accessories,Pottery Barn,55.25,Acrylic | Porcelain,Gray,Antique,44x31x14 inches,2.2,Contemporary | Coastal,Beautiful contemporary bath accessories crafted with premium materials. Perfect addition to any home.,https://example.com/images/00396.jpg,2024-05-23
SKU00397,Rejuvenation Essential Bath Accessorie,Bath,Bath Accessories,Rejuvenation,257.8,Rattan,Natural,Antique,78x53x13 inches,86.1,Industrial | Glam,Elegant design meets functionality in this Rejuvenation piece. Features antique finish and durable construction.,https://example.com/images/00397.jpg,2023-10-05
SKU00398,Williams Sonoma Classic Bath Accessorie,Bath,Bath Accessories,Williams Sonoma,65.69,Leather,Bronze | Gray,Satin,29x11x11 inches,117.3,Scandinavian | Industrial,Timeless bath essential that combines style with practicality. Made from high-quality leather.,https://example.com/images/00398.jpg,2023-09-22
SKU00399,Rejuvenation Essential Bath Accessorie,Bath,Bath Accessories,Rejuvenation,202.95,Porcelain | Stainless Steel,Black | Red,Distressed,51x26x30 inches,6.9,Mid-Century,Timeless bath essential that combines style with practicality. Made from high-quality porcelain.,https://example.com/images/00399.jpg,2025-08-15
SKU00400,Williams Sonoma Essential Bath Accessorie,Bath,Bath Accessories,Williams Sonoma,128.1,Brass | Silk,Red | Gold,Polished,62x63x7 inches,134.1,Mid-Century | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00400.jpg,2023-12-06
SKU00401,West Elm Essential Bath Accessorie,Bath,Bath Accessories,West Elm,526.86,Porcelain | Bamboo,Charcoal,Distressed,43x56x14 inches,30.2,Art Deco | Contemporary,Timeless bath essential that combines style with practicality. Made from high-quality porcelain.,https://example.com/images/00401.jpg,2024-06-05
SKU00402,Rejuvenation Essential Bath Accessorie,Bath,Bath Accessories,Rejuvenation,76.68,Silk,Cream | Silver,Antique,23x33x8 inches,24.3,Mid-Century | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00402.jpg,2024-06-19
SKU00403,Williams Sonoma Custom Bath Accessorie,Bath,Bath Accessories,Williams Sonoma,152.42,Acrylic | Leather,Gray | Black,Lacquered,67x66x37 inches,72.3,Coastal,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00403.jpg,2025-11-03
SKU00404,Williams Sonoma Essential Bath Accessorie,Bath,Bath Accessories,Williams Sonoma,63.83,Acrylic,Black,Antique,43x11x37 inches,13.6,Industrial,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00404.jpg,2024-03-01
SKU00405,Pottery Barn Custom Bath Accessorie,Bath,Bath Accessories,Pottery Barn,228.21,Stainless Steel | Linen,Ivory | Gold,Polished,72x35x36 inches,20.5,Contemporary | Minimalist,Timeless bath essential that combines style with practicality. Made from high-quality stainless steel.,https://example.com/images/00405.jpg,2024-09-22
SKU00406,Pottery Barn Essential Robe,Bath,Robes,Pottery Barn,120.47,Acrylic | Cotton,Brown | Green,Antique,32x63x12 inches,86.3,Industrial | Coastal,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00406.jpg,2024-02-19
SKU00407,Williams Sonoma Essential Robe,Bath,Robes,Williams Sonoma,771.76,Metal,Cream | Navy,Lacquered,58x44x23 inches,36.9,Rustic,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00407.jpg,2026-03-11
